file,energy_0,homogenity_0,entrophy_0,contras_0,energy_45,homogenity_45,entrophy_45,contras_45,energy_90,homogenity_90,entrophy_90,contras_90,energy_135,homogenity_135,entrophy_135,contras_135,Target
filtered_data_fix\Blight\Corn_Blight (1045).JPG,0.00034520491404262376,205.79576771653365,8.379191671202294,204.795767716535,0.0003159223256880154,242.02845805691575,8.44125163367931,241.02845805691487,0.00047438382230278835,117.43048720472312,8.060317800351742,116.43048720472338,0.0003240485741929718,226.48471696943267,8.420183568612973,225.4847169694319,Blight
filtered_data_fix\Blight\Corn_Blight (1047).JPG,0.0006947200173697399,106.00430610236101,7.929379570122507,105.00430610236184,0.0006055323661270155,112.5625891251802,7.970522419167506,111.56258912517848,0.0007859359590789576,51.67076771653548,7.672597600194185,50.6707677165353,0.0005740556462202627,130.57405914811974,8.032856826864837,129.57405914811912,Blight
filtered_data_fix\Blight\Corn_Blight (1053).JPG,0.0005515093427648299,141.15791092519538,7.959379147955168,140.15791092519586,0.0005489561478223578,133.99689999380158,7.953790117024853,132.99689999380055,0.0006605033962021637,68.30118110236168,7.746485240097329,67.30118110236185,0.0005246312185227327,166.91865583731067,8.013967094533745,165.91865583731237,Blight
filtered_data_fix\Blight\Corn_Blight (1057).JPG,0.0004668722105998779,111.21998031496005,8.018806359222392,110.21998031495997,0.0004411449705780874,123.25823051646304,8.061514108712867,122.25823051646078,0.0005706478698113912,71.90015994094392,7.806347556839182,70.90015994094428,0.0004282463769837638,132.66067332134773,8.096005969891984,131.66067332134716,Blight
filtered_data_fix\Blight\Corn_Blight (1060).JPG,0.0004835320949938647,159.38404281496028,8.256347488229826,158.38404281496042,0.00044157165628482095,178.49996899993675,8.294074550548286,177.49996899993712,0.0006188054368296413,69.125369094488,7.933072169317925,68.12536909448791,0.00044684756738844395,164.63091326182496,8.286081087370004,163.63091326182538,Blight
filtered_data_fix\Blight\Corn_Blight (1069).JPG,0.0005975988514477186,163.36620324803098,8.064373380392071,162.36620324803104,0.0005502189068734283,157.92181784363612,8.092497294521214,156.92181784363532,0.0008274295723396223,41.76205708661413,7.626919206281562,40.76205708661402,0.0005582932611708106,176.77797755595495,8.095811513262984,175.7779775559539,Blight
filtered_data_fix\Blight\Corn_Blight (1071).JPG,0.0003363688368001603,215.21598179133795,8.40803621240721,214.21598179133838,0.00030647181388603,234.5941471882944,8.466735857482227,233.59414718829325,0.0003981627225949622,132.07123523622005,8.208207179271477,131.07123523621976,0.0002969405777611249,274.1039122078235,8.512174169929768,273.10391220782407,Blight
filtered_data_fix\Blight\Corn_Blight (1075).JPG,0.0007097148593712017,138.38994832677093,7.797386518845028,137.38994832677142,0.0006255577642285283,145.99150598301333,7.8617889282417215,144.99150598301222,0.0007818320080000106,65.35796013779562,7.621221464220113,64.35796013779516,0.000611786579143846,149.2654225308459,7.875303884251006,148.2654225308456,Blight
filtered_data_fix\Blight\Corn_Blight (1078).JPG,0.0007671663902898249,188.25701279527516,7.953157863932806,187.25701279527544,0.0007131917047639748,198.01822803645533,7.990618837834902,197.0182280364555,0.0010708512017610055,45.7588582677167,7.496461184352027,44.75885826771625,0.0007271397145559573,183.93341186682312,7.970129477752469,182.9334118668234,Blight
filtered_data_fix\Blight\Corn_Blight (1084).JPG,0.0003346413553178555,129.6827632874015,8.276065259881051,128.68276328740083,0.00034243065572122917,131.86328972658117,8.258356680954444,130.86328972657975,0.00043075592742981134,73.37813730314947,8.030425339302898,72.37813730314932,0.00029559325037180784,161.71492342984706,8.384913249483928,160.71492342984666,Blight
filtered_data_fix\Blight\Corn_Blight (1085).JPG,0.00040659767598830084,162.88994832677048,8.21400788236147,161.8899483267704,0.00040509771638919296,146.2558125116264,8.19983996580289,145.25581251162538,0.0005649640205530544,63.27731299212655,7.868692471402448,62.27731299212576,0.00039413458453670667,185.89391778783494,8.241721066811142,184.8939177878358,Blight
filtered_data_fix\Blight\Corn_Blight (1088).JPG,0.001138137835357781,97.60796013779446,7.355028832278843,96.607960137795,0.0010083275173059987,109.53109306218803,7.427104420147387,108.53109306218614,0.0013912167106561295,40.621062992125914,7.0843559321478855,39.62106299212577,0.0009862417269629247,100.59699919400066,7.428343421381625,99.59699919399858,Blight
filtered_data_fix\Blight\Corn_Blight (1090).JPG,0.0004248582715915274,169.25313730314997,8.147290413723118,168.2531373031493,0.00038808218232715076,179.0219480438953,8.20566184026998,178.0219480438951,0.00048687731652805803,95.80007381889696,7.963054565138849,94.80007381889682,0.00039468620074319436,189.25761051522042,8.19591268348116,188.25761051522056,Blight
filtered_data_fix\Blight\Corn_Blight (1092).jpg,0.0004828282361642753,175.64733021653478,8.169478384407029,174.64733021653421,0.000467968509872154,138.03689007378173,8.142573271168862,137.03689007378097,0.0004991494357989013,95.87930610236126,8.05246388770813,94.87930610236157,0.000436289979158155,227.14731229462268,8.256506616982483,226.14731229462458,Blight
filtered_data_fix\Blight\Corn_Blight (1093).JPG,0.0004185878733085454,171.05511811023547,8.164882740852523,170.05511811023558,0.00040190526161939735,176.46208692417233,8.194977386099593,175.46208692417395,0.0005257049698670105,90.22982283464492,7.93270396651751,89.22982283464493,0.00039715213660691475,192.5153450306874,8.206826997721233,191.51534503069016,Blight
filtered_data_fix\Blight\Corn_Blight (1095).JPG,0.00034451808405567684,166.30437992125835,8.400288731709795,165.30437992125945,0.00031091549566069406,189.192634385268,8.46983276091697,188.19263438526795,0.0005290464072139269,58.70275590551235,7.955126122798107,57.70275590551175,0.0003416157244614811,173.0970921941854,8.393552920389554,172.0970921941844,Blight
filtered_data_fix\Blight\Corn_Blight (111).JPG,0.0004072769376007393,178.49729330708635,8.18486121483893,177.497293307087,0.00037343840575213195,193.35681071362075,8.244527841971445,192.35681071362097,0.00048708544682713194,72.98874261810977,7.936126660743841,71.98874261810957,0.0003816357685415481,178.07328414656743,8.218762245271497,177.0732841465672,Blight
filtered_data_fix\Blight\Corn_Blight (113).JPG,0.0004047472084201773,191.48898868110183,8.228576927332671,190.48898868110234,0.00037888729754761714,206.61398722797287,8.286120817946653,205.6139872279755,0.0005727329569894076,89.86466535432997,7.916103048187719,88.86466535432997,0.00036544093176220686,240.9545539091059,8.32491694537062,239.95455390910692,Blight
filtered_data_fix\Blight\Corn_Blight (114).JPG,0.00024147466507822186,213.17390501968487,8.640187941924951,212.17390501968535,0.00024444862579355497,206.70450740901242,8.632924941171995,205.70450740901455,0.0004089684693041083,52.75461368110304,8.147923500010693,51.75461368110193,0.00023366424065606286,226.94444788889288,8.661605545098812,225.94444788889513,Blight
filtered_data_fix\Blight\Corn_Blight (118).JPG,0.0003818774727393038,185.79324557086633,8.314830581493549,184.79324557086633,0.00036098571794138573,222.16733833467413,8.360279776081144,221.16733833467555,0.0004823533206636572,109.87942913385697,8.074119620172237,108.87942913385696,0.0003585486121929753,199.49711699423278,8.345986591949892,198.49711699423293,Blight
filtered_data_fix\Blight\Corn_Blight (119).JPG,0.0004283170187433958,109.74514025590368,8.077834105283284,108.7451402559043,0.00038779195916624595,126.09163618327459,8.14776601660955,125.09163618327277,0.0005296424167067421,62.36011318897659,7.8810071228121705,61.360113188975824,0.0003866118464457966,130.68553537107226,8.165486821429381,129.6855353710714,Blight
filtered_data_fix\Blight\Corn_Blight (121).JPG,0.0003736809231430723,246.22994586613953,8.32685506952994,245.22994586614186,0.00035935393341423563,267.98772397544724,8.355429970099761,266.98772397544695,0.0005572859046109015,93.10593011810948,7.922905199133876,92.10593011810926,0.00036350354801267424,253.1111662223296,8.33882349144547,252.11116622233092,Blight
filtered_data_fix\Blight\Corn_Blight (122).JPG,0.00034320875526514633,236.41922982283313,8.46460155433675,235.41922982283398,0.00032087918351545624,274.3143406286805,8.51283490490507,273.314340628681,0.0004155132211631444,87.30062746062862,8.206485860400534,86.300627460629,0.0003313406713613527,220.65540331080462,8.468075830823565,219.65540331080607,Blight
filtered_data_fix\Blight\Corn_Blight (123).JPG,0.0004492511426428941,166.60445374015774,8.242800639179155,165.60445374015723,0.0003774400257585892,172.03143406286853,8.309781426798171,171.03143406286765,0.000510494429192001,73.57800196850326,7.958324643767823,72.5780019685031,0.00039127655910466727,183.59464318928565,8.300898912158756,182.59464318928596,Blight
filtered_data_fix\Blight\Corn_Blight (124).JPG,0.0005807119158184197,164.64013287401576,7.886719553972169,163.64013287401508,0.0005703231072901168,161.4300328600655,7.890728125196995,160.43003286006586,0.0007302667803578324,62.713152066929375,7.633675704448779,61.71315206692883,0.0005562001947985195,180.0817161634312,7.926621835386457,179.08171616343168,Blight
filtered_data_fix\Blight\Corn_Blight (127).JPG,0.000363860957214085,176.12112450787347,8.425317003749232,175.1211245078737,0.00033247849991263585,198.69173538346962,8.46016780513789,197.69173538347027,0.0004841356728611753,118.40784940944793,8.106896059264677,117.40784940944746,0.00031578778514984313,241.51181102362023,8.50064541524176,240.51181102362227,Blight
filtered_data_fix\Blight\Corn_Blight (128).JPG,0.0002656045351153057,245.01611712598398,8.528506651952053,244.01611712598393,0.00026516594666269586,239.41099882199458,8.523226529131932,238.4109988219982,0.000368757695523187,116.6197096456682,8.2169044727813,115.61970964566835,0.00025237114148353565,283.2066464132912,8.57515852083533,282.2066464132927,Blight
filtered_data_fix\Blight\Corn_Blight (132).JPG,0.00031535524496829453,178.97939222440917,8.440858965622532,177.97939222440831,0.00030594710578719665,177.38638477276973,8.451890793792682,176.3863847727693,0.0003619575110243906,88.2090920275588,8.2450614197484,87.20909202755864,0.0002983397993580007,194.56488312976657,8.476008620617517,193.5648831297651,Blight
filtered_data_fix\Blight\Corn_Blight (135).JPG,0.000355953897942935,180.103715551181,8.287958834687494,179.1037155511812,0.00033838675154561083,194.91456382912688,8.327097288872622,193.91456382912708,0.0005021654330418158,85.87395423228278,7.938199941400032,84.87395423228294,0.0003505972663876204,193.37789075578024,8.296534427321353,192.37789075578098,Blight
filtered_data_fix\Blight\Corn_Blight (137).JPG,0.0006256131897029965,194.0595472440945,8.326476667355076,193.05954724409273,0.0005240623042471232,224.29282658565097,8.390038183246745,223.29282658565282,0.0008666242918423512,54.68503937007907,7.77697559955885,53.68503937007829,0.0005279120856462338,187.81375162750138,8.365035387124653,186.81375162750294,Blight
filtered_data_fix\Blight\Corn_Blight (138).JPG,0.00047244821052140677,158.71628937007907,8.039636660739093,157.71628937007898,0.0004752855931404316,142.35352470704993,8.024290541291453,141.35352470705016,0.0005512047156907228,92.79238435039252,7.870734199063127,91.79238435039294,0.0004386290625144515,191.2230144460275,8.112741203280578,190.2230144460282,Blight
filtered_data_fix\Blight\Corn_Blight (139).jpg,0.00043124030339855975,141.7349901574804,8.20480975453786,140.7349901574793,0.00037690570762129963,175.70146940293927,8.299865282236171,174.70146940293796,0.00047390512261492033,95.53494094488103,8.045862999646934,94.53494094488094,0.00038673101092247237,167.13826027652036,8.277524645684721,166.1382602765202,Blight
filtered_data_fix\Blight\Corn_Blight (143).JPG,0.0005684454728284533,174.14763779527482,8.19201380920314,173.14763779527578,0.00047813977455717175,191.2523405046801,8.28529025514365,190.25234050467986,0.0005983235233072082,59.83126230314987,7.94310721737375,58.83126230314917,0.0004826199744779533,179.23591047182092,8.263668348136425,178.23591047181992,Blight
filtered_data_fix\Blight\Corn_Blight (153).JPG,0.00046990712877908607,150.75301427165354,8.087772233985154,149.75301427165368,0.00043123509893862696,180.11401822803495,8.148517749984121,179.1140182280361,0.0006332156219000466,65.53451033464594,7.759415589942709,64.53451033464574,0.0004783857915412097,132.19015438031033,8.061769778288696,131.1901543803091,Blight
filtered_data_fix\Blight\Corn_Blight (155).JPG,0.0002924684804447555,280.9350393700795,8.48041143676336,279.93503937007875,0.0002889988419941627,272.17415834831405,8.483926584660741,271.1741583483155,0.00036502648688889483,106.2155511811006,8.221218303558642,105.21555118110108,0.0002874247176976743,297.6675553351083,8.496529396703906,296.6675553351108,Blight
filtered_data_fix\Blight\Corn_Blight (158).JPG,0.00032967082535725667,187.4838213582676,8.357265553967462,186.48382135826753,0.00036457410629492127,140.90873581747272,8.25116455239547,139.90873581747186,0.0003517439896207755,142.5063361220465,8.265874213839625,141.50633612204726,0.0002990048140180103,274.7864715729423,8.457672850710196,273.78647157294193,Blight
filtered_data_fix\Blight\Corn_Blight (159).JPG,0.00037043030629028306,187.0731422244099,8.247668786518332,186.0731422244089,0.0003544970199866334,194.06869613739119,8.27934267637208,193.06869613739173,0.0005149635543411984,73.82886318897536,7.904861293209845,72.8288631889756,0.00035346490185816465,207.93762787525426,8.29262486059173,206.93762787525526,Blight
filtered_data_fix\Blight\Corn_Blight (160).JPG,0.00033874530639684425,153.7407726377939,8.408637872075875,152.74077263779438,0.0003095681682713975,188.87333374666673,8.48748709798805,187.87333374666753,0.0005402873354575044,64.77829724409486,7.96499407778143,63.778297244094155,0.0003267547610176976,168.28451856903658,8.433710766888138,167.28451856903655,Blight
filtered_data_fix\Blight\Corn_Blight (162).jpg,0.0006618127249926367,171.020423228347,7.959572293603797,170.02042322834666,0.000620818093269858,154.75677351354733,7.960607860936163,153.7567735135463,0.0007339412261832345,79.81988188976302,7.746135063121762,78.81988188976324,0.0005987611330421025,201.62483724967387,8.031408749278823,200.6248372496742,Blight
filtered_data_fix\Blight\Corn_Blight (163).JPG,0.0005560617200336585,115.57572588582647,8.075676577981953,114.57572588582582,0.000502420497679956,111.46363692727586,8.115587379707005,110.46363692727442,0.0006032940532678374,60.63029035433098,7.918516394063157,59.63029035433058,0.000489779453115819,141.96422592845312,8.162522729471442,140.96422592845272,Blight
filtered_data_fix\Blight\Corn_Blight (164).JPG,0.0002405040210470877,248.57062007873907,8.695563339626407,247.5706200787388,0.0002302968831866544,266.2090024180019,8.727961515041212,265.2090024180028,0.00031112263152259257,98.28764763779377,8.408785230967913,97.28764763779435,0.00023954366217373256,247.14929629858983,8.698556668646201,246.1492962985921,Blight
filtered_data_fix\Blight\Corn_Blight (166).JPG,0.0003851772840264279,137.16209399606163,8.318924537752666,136.1620939960616,0.0003415350001386059,150.61442122884068,8.369668216101568,149.61442122884193,0.0004184119086011471,80.62180118110108,8.160442637390336,79.62180118110159,0.0003172062268236091,169.05604811209534,8.44468132043251,168.05604811209614,Blight
filtered_data_fix\Blight\Corn_Blight (167).JPG,0.00030932703466967916,206.97114911417256,8.444095455641826,205.9711491141724,0.0003026277985099537,214.49910099820107,8.456684895016892,213.4991009982017,0.0004270739132298409,109.29004675196737,8.147435037762873,108.29004675196684,0.00028287532550014076,245.21390042779745,8.517814526874727,244.21390042779947,Blight
filtered_data_fix\Blight\Corn_Blight (168).JPG,0.0002992383914455168,227.1997416338585,8.483096609532753,226.19974163385848,0.0002860331841315545,250.28315456630727,8.510994025096776,249.28315456630864,0.0004262943706551327,115.52835875984128,8.159725331997098,114.52835875984118,0.0002835883903523905,259.26554653109145,8.523752806236866,258.2655465310917,Blight
filtered_data_fix\Blight\Corn_Blight (169).JPG,0.0003558290197634928,189.18264025590506,8.297403973909816,188.18264025590486,0.00034879634518394546,203.95858391716598,8.315575887906602,202.9585839171677,0.0004140960430358224,117.20361712598336,8.1346264951055,116.2036171259833,0.0003427996811973125,204.44925289850457,8.331396137264662,203.4492528985052,Blight
filtered_data_fix\Blight\Corn_Blight (172).JPG,0.0006302261139679239,99.53875492125836,7.817300571255866,98.5387549212584,0.0005989110496417907,108.59365118730423,7.853460491552857,107.59365118730237,0.0007897409593647825,56.33907480314996,7.592944716073311,55.33907480314955,0.0005506782667108536,135.0989521979061,7.9459691110173205,134.09895219790494,Blight
filtered_data_fix\Blight\Corn_Blight (173).JPG,0.0003972564097471822,138.4702263779519,8.209151197594228,137.470226377952,0.0003683969795864134,130.2365924731866,8.254110527108534,129.23659247318525,0.0004729666441754646,70.84990157480289,8.01209432379416,69.84990157480307,0.00036665948463643984,158.93241986484057,8.274271778902275,157.93241986483986,Blight
filtered_data_fix\Blight\Corn_Blight (176).jpg,0.00032289145388835904,298.97613188976175,8.495251497630866,297.9761318897622,0.0003099487257936303,303.6118792237556,8.515461229530683,302.6118792237579,0.0004370849806152552,143.8965305118104,8.197728092789475,142.89653051181082,0.00028935633542417167,366.55874511748965,8.565875421837308,365.5587451174897,Blight
filtered_data_fix\Blight\Corn_Blight (180).JPG,0.0009089598867674793,145.1218626968501,7.939382822981135,144.1218626968497,0.000725513696051882,151.897575795152,8.02169159830911,150.89757579515182,0.0009684454183361718,45.464443897638084,7.5943011557287,44.464443897637594,0.0007295845083351099,154.71461342922737,8.027370636766962,153.7146134292273,Blight
filtered_data_fix\Blight\Corn_Blight (181).JPG,0.00034036872272962123,216.39062500000034,8.421441083740909,215.39062499999923,0.00031845360981316053,209.66327732655273,8.449063395811423,208.6632773265538,0.00044208010779301683,88.12376968503852,8.11407850683799,87.12376968503905,0.00030431916527543955,253.4194928389833,8.489806317905419,252.41949283898532,Blight
filtered_data_fix\Blight\Corn_Blight (184).JPG,0.0008446533006347865,96.49138779527468,7.678825878000117,95.49138779527506,0.0007378587514320345,96.07774815549837,7.749023580236921,95.07774815549635,0.001006705443586702,27.312007874016246,7.35800321108824,26.31200787401556,0.0007033952315780904,114.81164362328938,7.805902262050152,113.81164362328705,Blight
filtered_data_fix\Blight\Corn_Blight (189).JPG,0.00046024420662120713,144.69641978346309,8.127711354660214,143.69641978346382,0.0004097720390864603,197.16572633145145,8.247327049215402,196.16572633145185,0.0006243227818487434,68.47194881889715,7.860434381629031,67.47194881889733,0.0004949669518657974,120.6927273854567,8.052978928192136,119.69272738545497,Blight
filtered_data_fix\Blight\Corn_Blight (196).JPG,0.0004317927947379183,127.80788631889727,8.172348096902294,126.80788631889673,0.00041796363585283245,146.35625271250555,8.204985127349747,145.3562527125058,0.0005230844201922933,72.09301181102335,7.956652933961059,71.09301181102333,0.00041533817335099503,138.48707297414646,8.194670817808118,137.4870729741463,Blight
filtered_data_fix\Blight\Corn_Blight (197).JPG,0.0004334237794451987,177.20601624015583,8.132478968692306,176.2060162401564,0.00041728516713895463,209.02349804699517,8.17982715165051,208.02349804699475,0.0005477970550668114,116.04386072834541,7.917913211978166,115.04386072834573,0.0004217269269059779,202.40126480252886,8.16360387976415,201.40126480252792,Blight
filtered_data_fix\Blight\Corn_Blight (201).JPG,0.00035274679924357836,211.7535679133856,8.37536429609702,210.7535679133849,0.000363126834505833,196.59241118482083,8.343333575787083,195.59241118482265,0.0004903436320544632,86.70441683070742,8.048628376271424,85.70441683070803,0.0003388499553984099,244.007750015499,8.412252543644339,243.00775001549965,Blight
filtered_data_fix\Blight\Corn_Blight (202).JPG,0.0004918100046161266,143.31250000000023,8.06448669819041,142.31249999999997,0.0004971292105148265,116.35315270630716,8.011970836647173,115.3531527063061,0.0005402002991506302,85.10716043307013,7.918708454820472,84.1071604330702,0.0004278735074922871,187.41161882323598,8.176030693695468,186.41161882323684,Blight
filtered_data_fix\Blight\Corn_Blight (209).JPG,0.00035034194824247423,180.0626845472441,8.334829189515258,179.06268454724434,0.0003257706930814342,191.0792981585942,8.379334106038051,190.0792981585957,0.00046532826219947924,71.17851870078675,8.009250608911916,70.17851870078705,0.0003295897223575337,190.36927273854377,8.371205249580942,189.36927273854494,Blight
filtered_data_fix\Blight\Corn_Blight (213).JPG,0.00039193584246541806,214.01636318897636,8.218804902912185,213.01636318897621,0.0003942806571210032,190.65329530658784,8.202162653379716,189.6532953065899,0.0004559132043068628,110.22730068897506,8.037107537610053,109.22730068897532,0.0003658407093613235,250.48211296422144,8.279303076860726,249.48211296422454,Blight
filtered_data_fix\Blight\Corn_Blight (220).JPG,0.00036163017882675244,158.94783464566927,8.326603980403656,157.94783464566927,0.00035292289569015375,155.86428172856301,8.33065295957691,154.86428172856387,0.0004448028305236216,77.16510826771625,8.07512316224194,76.16510826771622,0.0003378274473084211,176.02647405294695,8.376126427955404,175.0264740529472,Blight
filtered_data_fix\Blight\Corn_Blight (222).JPG,0.0004318325287041042,170.6326894685034,8.131888302053982,169.63268946850346,0.00042230929523545625,160.09554219108466,8.130173046753644,159.09554219108543,0.0005504289573032546,75.0955339566922,7.849013973634642,74.09553395669238,0.00039446324785137403,205.65682931365768,8.212894674978696,204.65682931365865,Blight
filtered_data_fix\Blight\Corn_Blight (223).JPG,0.0004027756468598715,173.18633120078707,8.206776855386638,172.18633120078695,0.00039825921303521613,153.077500155001,8.194307284793359,152.0775001550008,0.0005076960227162666,79.52325295275507,7.9585419576604375,78.52325295275564,0.0003788949855783783,211.57945315890507,8.267112626920563,210.5794531589056,Blight
filtered_data_fix\Blight\Corn_Blight (226).JPG,0.0005669015244280555,157.64979084645555,7.989527153572135,156.64979084645634,0.0005352522330067367,162.77865955731986,8.019950134256824,161.77865955731892,0.000762496703216116,51.311023622047415,7.6106681723335745,50.311023622046974,0.0005269241736945322,169.9119598239193,8.02989965450666,168.91195982391906,Blight
filtered_data_fix\Blight\Corn_Blight (231).JPG,0.00046025745127660386,124.70939960629836,8.106036470893816,123.70939960629872,0.0004161396505568983,150.7622915245826,8.188455249561155,149.76229152458288,0.0006628287792708747,44.37155511811046,7.7090718669002385,43.37155511810998,0.000431794403175849,126.27360654721521,8.141814593500676,125.27360654721349,Blight
filtered_data_fix\Blight\Corn_Blight (234).JPG,0.0006365059727190048,167.4405757874018,7.983342534932377,166.44057578740146,0.0005891357185405064,150.97910595821173,7.995719527250032,149.97910595821222,0.0006848659937554448,59.393700787401784,7.762872857008019,58.393700787401286,0.0005721643906552599,196.0135780271554,8.053841589630371,195.01357802715654,Blight
filtered_data_fix\Blight\Corn_Blight (236).JPG,0.00033459783716440676,151.74237204724298,8.427827756000264,150.74237204724346,0.0003068831235312628,157.6797693595405,8.464628081117942,156.67976935953786,0.0005080214628202726,46.087598425197186,7.932900559826197,45.08759842519655,0.0003092990871951064,164.3207266414545,8.449718584169878,163.32072664145244,Blight
filtered_data_fix\Blight\Corn_Blight (238).JPG,0.000504823824589085,139.16572342519632,7.97050965955187,138.1657234251964,0.0004742784611119041,165.76644553289097,8.026100276779493,164.7664455328913,0.0006566737986992137,55.13502706692909,7.6852105345750115,54.13502706692863,0.0004969024136076344,126.69694339388863,7.970824963650868,125.69694339388742,Blight
filtered_data_fix\Blight\Corn_Blight (239).JPG,0.0003901024037399454,140.28709399606228,8.2277866486445,139.2870939960616,0.0003980535582126031,109.90160580321414,8.164940211662662,108.90160580321229,0.0004425928651661842,79.44771161417252,8.058356028603361,78.44771161417272,0.00034414700858661677,183.05995411990736,8.334879087771494,182.05995411990833,Blight
filtered_data_fix\Blight\Corn_Blight (241).JPG,0.00033905939393908926,162.99557086614115,8.32129664204606,161.99557086614064,0.00033272451689672156,148.92683985368046,8.309020140450878,147.9268398536795,0.0003359279789848519,146.27700541338604,8.302142223121091,145.27700541338498,0.0003155648322580499,210.65366730733388,8.397933309203289,209.65366730733274,Blight
filtered_data_fix\Blight\Corn_Blight (244).JPG,0.0006466702996882932,109.51894685039305,7.979728030571566,108.51894685039272,0.000551587376347273,104.63047926096039,8.031089396988104,103.63047926095881,0.000774965600224215,34.79749015748051,7.6052766749829805,33.79749015748025,0.0005313351813385655,135.05834211668503,8.099292215555675,134.05834211668542,Blight
filtered_data_fix\Blight\Corn_Blight (247).JPG,0.0005415531460946744,199.54066190944957,8.045755814500634,198.54066190945,0.0005368263573032533,209.45979291958457,8.065933158286972,208.45979291958423,0.0007066780490983641,97.00910433070678,7.794456344062977,96.00910433070786,0.0005210505181999466,219.5863351726684,8.087663244207006,218.58633517266887,Blight
filtered_data_fix\Blight\Corn_Blight (249).JPG,0.00045745147642637556,136.52958907480271,8.11837024609997,135.52958907480257,0.0004245484341920018,150.51980903961774,8.170787596708205,149.51980903961845,0.0005720385586279248,60.93977608267766,7.846172039750764,59.939776082676936,0.00043439680158543527,135.85287370574866,8.14274725732155,134.85287370574792,Blight
filtered_data_fix\Blight\Corn_Blight (250).JPG,0.0008319157263315683,105.06243848425075,7.639973771426929,104.06243848425163,0.0008926361085408432,84.39791679583561,7.574295793114645,83.39791679583377,0.0009863294873074975,56.93325541338586,7.471021494366316,55.933255413385176,0.000762514266053988,136.82100564201264,7.730767293334389,135.821005642012,Blight
