file,energy_0,homogenity_0,entrophy_0,contras_0,energy_45,homogenity_45,entrophy_45,contras_45,energy_90,homogenity_90,entrophy_90,contras_90,energy_135,homogenity_135,entrophy_135,contras_135,Target
data\Blight\Corn_Blight (132).JPG,0.00031535524496829453,178.97939222440917,8.440858965622532,177.97939222440831,0.00030594710578719665,177.38638477276973,8.451890793792682,176.3863847727693,0.0003619575110243906,88.2090920275588,8.2450614197484,87.20909202755864,0.0002983397993580007,194.56488312976657,8.476008620617517,193.5648831297651,Blight
data\Blight\Corn_Blight (133).JPG,0.00038182260202409424,162.09811761811068,8.238941274317499,161.09811761811025,0.0003839498657979004,144.81554963109997,8.211413023924203,143.81554963109988,0.0004252083089126975,104.25289124015643,8.109900915523516,103.25289124015637,0.00033876538706019904,219.08556017112073,8.353884021520287,218.08556017111897,Blight
data\Blight\Corn_Blight (134).jpg,0.0004148188228016864,187.30007381889624,8.25389681407922,186.30007381889666,0.0003676550846188182,234.4395808791607,8.345782025032825,233.4395808791613,0.0005096770447447466,125.06920521653498,8.031848852478172,124.06920521653515,0.00038197211988690195,218.76402752805402,8.307875238666307,217.76402752805424,Blight
data\Blight\Corn_Blight (135).JPG,0.000355953897942935,180.103715551181,8.287958834687494,179.1037155511812,0.00033838675154561083,194.91456382912688,8.327097288872622,193.91456382912708,0.0005021654330418158,85.87395423228278,7.938199941400032,84.87395423228294,0.0003505972663876204,193.37789075578024,8.296534427321353,192.37789075578098,Blight
data\Blight\Corn_Blight (136).JPG,0.0006642800150835239,192.76710137795357,7.783424833039417,191.7671013779527,0.000630372393487032,199.86595573190948,7.815505637640118,198.8659557319113,0.000797926156399226,75.5856299212592,7.534131071419165,74.58562992125968,0.0006403014852033611,201.93880587761092,7.805648597153997,200.93880587761197,Blight
data\Blight\Corn_Blight (137).JPG,0.0006256131897029965,194.0595472440945,8.326476667355076,193.05954724409273,0.0005240623042471232,224.29282658565097,8.390038183246745,223.29282658565282,0.0008666242918423512,54.68503937007907,7.77697559955885,53.68503937007829,0.0005279120856462338,187.81375162750138,8.365035387124653,186.81375162750294,Blight
data\Blight\Corn_Blight (138).JPG,0.00047244821052140677,158.71628937007907,8.039636660739093,157.71628937007898,0.0004752855931404316,142.35352470704993,8.024290541291453,141.35352470705016,0.0005512047156907228,92.79238435039252,7.870734199063127,91.79238435039294,0.0004386290625144515,191.2230144460275,8.112741203280578,190.2230144460282,Blight
data\Blight\Corn_Blight (139).jpg,0.00043124030339855975,141.7349901574804,8.20480975453786,140.7349901574793,0.00037690570762129963,175.70146940293927,8.299865282236171,174.70146940293796,0.00047390512261492033,95.53494094488103,8.045862999646934,94.53494094488094,0.00038673101092247237,167.13826027652036,8.277524645684721,166.1382602765202,Blight
data\Blight\Corn_Blight (140).JPG,0.0007263123046754237,144.79140009842402,7.941770368519403,143.79140009842408,0.0005684491497943147,215.10223820447558,8.115561659810236,214.10223820447644,0.0007432673556753638,102.02737450787315,7.809465953318829,101.02737450787296,0.0006423311253219237,157.70109740219507,7.960561997288345,156.7010974021948,Blight
data\Blight\Corn_Blight (141).JPG,0.000925570576727189,171.80764025590477,7.9234689407395615,170.80764025590457,0.0008114543478141214,133.56891313782754,7.8882382225500365,132.56891313782688,0.0009222499524101274,83.63324311023524,7.758680626232508,82.63324311023574,0.0007166320985255089,243.67474734949116,8.075875871109156,242.67474734949417,Blight
data\Blight\Corn_Blight (142).JPG,0.0004259405491467159,166.56200787401582,8.215487253482056,165.56200787401445,0.00042072556090054665,155.8690557381115,8.206930814122464,154.86905573811154,0.0004572376698464257,105.38625738188942,8.102447649202773,104.38625738188884,0.00040727919511513615,193.29592659185275,8.25936380301628,192.2959265918531,Blight
data\Blight\Corn_Blight (143).JPG,0.0005684454728284533,174.14763779527482,8.19201380920314,173.14763779527578,0.00047813977455717175,191.2523405046801,8.28529025514365,190.25234050467986,0.0005983235233072082,59.83126230314987,7.94310721737375,58.83126230314917,0.0004826199744779533,179.23591047182092,8.263668348136425,178.23591047181992,Blight
data\Blight\Corn_Blight (144).jpg,0.0005414680018813425,205.93017962598415,8.097872792479162,204.9301796259847,0.0004941654746598867,224.5952011904007,8.152657607900053,223.59520119040147,0.0007721142151268992,48.428949311023686,7.620071260618114,47.428949311023445,0.0005082403369592822,201.80042160084196,8.124141835251287,200.80042160084253,Blight
data\Blight\Corn_Blight (145).JPG,0.0009954531627813857,159.12296998031462,7.797257511865622,158.12296998031437,0.000841324269293698,191.18724037448055,7.911781653208774,190.18724037448007,0.0009392655504061506,107.51790108267659,7.7280147892988005,106.51790108267603,0.0008146621786454413,180.00124000247945,7.913775587264441,179.0012400024799,Blight
data\Blight\Corn_Blight (146).JPG,0.0006325496049430049,214.5182086614174,8.113786330198035,213.51820866141756,0.0005928836335321597,183.093806187611,8.088623066497252,182.09380618761222,0.0006651579465268663,95.131397637794,7.901615989289764,94.1313976377943,0.0005549758759012821,265.6584413168813,8.20103635555445,264.6584413168822,Blight
data\Blight\Corn_Blight (147).jpg,0.0005143145662268035,119.20349409448775,7.996146675122697,118.20349409448706,0.0005491002983989781,76.6634633269272,7.858203142169837,75.66346332692663,0.0004894638085174711,118.6117125984251,8.016115369858865,117.61171259842494,0.00043601513205874924,217.58931117862124,8.184351546891504,216.5893111786205,Blight
data\Blight\Corn_Blight (148).JPG,0.0003552046288662687,163.16732283464412,8.317795292946187,162.16732283464506,0.0003320864103442662,185.9809659619303,8.375360641571387,184.98096596193196,0.000589608540056968,57.77405265748064,7.844039778581923,56.77405265748003,0.00035899836199196675,161.80110360220775,8.309556856382423,160.80110360220678,Blight
data\Blight\Corn_Blight (149).JPG,0.00040829866815981315,217.00246062992073,8.28361383567695,216.00246062992056,0.0003865234340921534,203.84778969557868,8.301823829563094,202.8477896955788,0.000529400228722344,67.10451525590581,7.934825406899317,66.10451525590533,0.00037634063736100704,249.2579825159642,8.338845823513012,248.25798251596532,Blight
data\Blight\Corn_Blight (150).JPG,0.0003771661596057266,268.0785556102348,8.49771067493056,267.07855561023575,0.00034661294445029916,285.29282658565074,8.534626865081817,284.2928265856533,0.0006204572345669034,64.83612204724403,7.922589765187624,63.83612204724391,0.00034702233208784637,283.46828693657193,8.535621690879468,282.4682869365726,Blight
data\Blight\Corn_Blight (151).JPG,0.000685783659165019,111.10894438976327,7.855310237027994,110.10894438976297,0.000628550330198799,112.55688511377181,7.908838340048961,111.55688511377046,0.0006993215890728952,71.62050935039343,7.761340315985351,70.62050935039332,0.0006112138208528296,152.57963915927903,7.954820448671363,151.57963915927817,Blight
data\Blight\Corn_Blight (152).JPG,0.000862310318370676,150.6022391732287,7.688030467973383,149.6022391732282,0.0007787763731023629,159.3005146010287,7.74157315001749,158.30051460102842,0.0008649308680453678,140.16203248031474,7.66951176182466,139.16203248031456,0.0007530925843673098,191.42575485150982,7.7866112427416425,190.42575485150985,Blight
data\Blight\Corn_Blight (153).JPG,0.00046990712877908607,150.75301427165354,8.087772233985154,149.75301427165368,0.00043123509893862696,180.11401822803495,8.148517749984121,179.1140182280361,0.0006332156219000466,65.53451033464594,7.759415589942709,64.53451033464574,0.0004783857915412097,132.19015438031033,8.061769778288696,131.1901543803091,Blight
data\Blight\Corn_Blight (154).JPG,0.0008166957251882997,217.4929872047234,8.203783006995309,216.49298720472504,0.0007208201532776443,265.3967387934756,8.18399788623025,264.3967387934757,0.0008647113851844703,176.29096948818864,8.00431402305051,175.2909694881892,0.0006654586438318201,347.7683055366117,8.328197186892128,346.7683055366086,Blight
data\Blight\Corn_Blight (155).JPG,0.0002924684804447555,280.9350393700795,8.48041143676336,279.93503937007875,0.0002889988419941627,272.17415834831405,8.483926584660741,271.1741583483155,0.00036502648688889483,106.2155511811006,8.221218303558642,105.21555118110108,0.0002874247176976743,297.6675553351083,8.496529396703906,296.6675553351108,Blight
data\Blight\Corn_Blight (156).JPG,0.00036489593242856335,153.27257627952756,8.279593923505804,152.27257627952716,0.00036363808855085117,163.03961807923636,8.287935292107278,162.03961807923605,0.00040430635060486984,116.64831446850216,8.174894269050759,115.64831446850306,0.0003561307265214285,189.57616715233263,8.335330983685395,188.5761671523343,Blight
data\Blight\Corn_Blight (157).JPG,0.0008324663255772529,156.18097933070808,7.898909854007212,155.1809793307087,0.0006688605974396977,155.54070308140686,7.977941242248507,154.5407030814063,0.0008249679585297103,68.72570127952773,7.703694786868224,67.72570127952714,0.0006617376369478827,178.0270940541876,8.006126461394873,177.0270940541887,Blight
data\Blight\Corn_Blight (158).JPG,0.00032967082535725667,187.4838213582676,8.357265553967462,186.48382135826753,0.00036457410629492127,140.90873581747272,8.25116455239547,139.90873581747186,0.0003517439896207755,142.5063361220465,8.265874213839625,141.50633612204726,0.0002990048140180103,274.7864715729423,8.457672850710196,273.78647157294193,Blight
data\Blight\Corn_Blight (159).JPG,0.00037043030629028306,187.0731422244099,8.247668786518332,186.0731422244089,0.0003544970199866334,194.06869613739119,8.27934267637208,193.06869613739173,0.0005149635543411984,73.82886318897536,7.904861293209845,72.8288631889756,0.00035346490185816465,207.93762787525426,8.29262486059173,206.93762787525526,Blight
data\Blight\Corn_Blight (160).JPG,0.00033874530639684425,153.7407726377939,8.408637872075875,152.74077263779438,0.0003095681682713975,188.87333374666673,8.48748709798805,187.87333374666753,0.0005402873354575044,64.77829724409486,7.96499407778143,63.778297244094155,0.0003267547610176976,168.28451856903658,8.433710766888138,167.28451856903655,Blight
data\Blight\Corn_Blight (161).JPG,0.0007522945343742661,114.76900836614153,7.83108305141319,113.7690083661413,0.0006979021336057333,105.65341930683985,7.84616642250377,104.65341930683945,0.0007895120160357837,77.93836122047222,7.731122055443826,76.93836122047212,0.0006735733602907365,136.3607167214342,7.909944728762896,135.3607167214342,Blight
data\Blight\Corn_Blight (162).jpg,0.0006618127249926367,171.020423228347,7.959572293603797,170.02042322834666,0.000620818093269858,154.75677351354733,7.960607860936163,153.7567735135463,0.0007339412261832345,79.81988188976302,7.746135063121762,78.81988188976324,0.0005987611330421025,201.62483724967387,8.031408749278823,200.6248372496742,Blight
data\Blight\Corn_Blight (163).JPG,0.0005560617200336585,115.57572588582647,8.075676577981953,114.57572588582582,0.000502420497679956,111.46363692727586,8.115587379707005,110.46363692727442,0.0006032940532678374,60.63029035433098,7.918516394063157,59.63029035433058,0.000489779453115819,141.96422592845312,8.162522729471442,140.96422592845272,Blight
data\Blight\Corn_Blight (164).JPG,0.0002405040210470877,248.57062007873907,8.695563339626407,247.5706200787388,0.0002302968831866544,266.2090024180019,8.727961515041212,265.2090024180028,0.00031112263152259257,98.28764763779377,8.408785230967913,97.28764763779435,0.00023954366217373256,247.14929629858983,8.698556668646201,246.1492962985921,Blight
data\Blight\Corn_Blight (165).jpg,0.0007031719996057585,129.86374261810897,7.976845735891317,128.86374261810892,0.0005336031504104094,174.63618327236583,8.14154784752567,173.6361832723657,0.0006514856779713872,73.04170767716471,7.859004973837859,72.04170767716478,0.0005389674738676887,132.31756463513136,8.08173529042498,131.31756463513022,Blight
data\Blight\Corn_Blight (166).JPG,0.0003851772840264279,137.16209399606163,8.318924537752666,136.1620939960616,0.0003415350001386059,150.61442122884068,8.369668216101568,149.61442122884193,0.0004184119086011471,80.62180118110108,8.160442637390336,79.62180118110159,0.0003172062268236091,169.05604811209534,8.44468132043251,168.05604811209614,Blight
data\Blight\Corn_Blight (167).JPG,0.00030932703466967916,206.97114911417256,8.444095455641826,205.9711491141724,0.0003026277985099537,214.49910099820107,8.456684895016892,213.4991009982017,0.0004270739132298409,109.29004675196737,8.147435037762873,108.29004675196684,0.00028287532550014076,245.21390042779745,8.517814526874727,244.21390042779947,Blight
data\Blight\Corn_Blight (168).JPG,0.0002992383914455168,227.1997416338585,8.483096609532753,226.19974163385848,0.0002860331841315545,250.28315456630727,8.510994025096776,249.28315456630864,0.0004262943706551327,115.52835875984128,8.159725331997098,114.52835875984118,0.0002835883903523905,259.26554653109145,8.523752806236866,258.2655465310917,Blight
data\Blight\Corn_Blight (169).JPG,0.0003558290197634928,189.18264025590506,8.297403973909816,188.18264025590486,0.00034879634518394546,203.95858391716598,8.315575887906602,202.9585839171677,0.0004140960430358224,117.20361712598336,8.1346264951055,116.2036171259833,0.0003427996811973125,204.44925289850457,8.331396137264662,203.4492528985052,Blight
data\Blight\Corn_Blight (170).JPG,0.0008175585198827044,91.61515748031448,7.609488677967034,90.61515748031412,0.0007841080224289397,73.43003286006663,7.606187505651755,72.43003286006586,0.0008681303983702083,55.98271407480327,7.500852815953361,54.982714074803084,0.0007441494825949374,124.43958087916307,7.705242991306828,123.43958087916184,Blight
data\Blight\Corn_Blight (171).JPG,0.002380671936636686,81.0404158464567,6.8970643696175395,80.04041584645674,0.0018848591234288756,123.99727199454611,7.080867021533504,122.99727199454422,0.002171987254130681,43.139948326771936,6.855108861132072,42.13994832677158,0.0019256152964534155,71.94370388740872,7.013655509560347,70.94370388740758,Blight
data\Blight\Corn_Blight (172).JPG,0.0006302261139679239,99.53875492125836,7.817300571255866,98.5387549212584,0.0005989110496417907,108.59365118730423,7.853460491552857,107.59365118730237,0.0007897409593647825,56.33907480314996,7.592944716073311,55.33907480314955,0.0005506782667108536,135.0989521979061,7.9459691110173205,134.09895219790494,Blight
data\Blight\Corn_Blight (173).JPG,0.0003972564097471822,138.4702263779519,8.209151197594228,137.470226377952,0.0003683969795864134,130.2365924731866,8.254110527108534,129.23659247318525,0.0004729666441754646,70.84990157480289,8.01209432379416,69.84990157480307,0.00036665948463643984,158.93241986484057,8.274271778902275,157.93241986483986,Blight
data\Blight\Corn_Blight (174).JPG,0.0007057925492804642,189.79029281495994,8.115589621895989,188.7902928149587,0.0006000296581162184,206.40083080165954,8.207465088092965,205.4008308016603,0.0006803798397636231,95.54158464566807,7.980234332529438,94.54158464566818,0.0005793738414930335,210.6761113522202,8.217869190117222,209.6761113522231,Blight
data\Blight\Corn_Blight (175).jpg,0.00042412035507663546,154.02706692913307,8.291733236588136,153.02706692913307,0.00038757477229751485,172.7949655899302,8.341495505117887,171.79496558993102,0.0005831243351940032,51.86866387795287,7.866725535980143,50.86866387795254,0.00040089428557551603,151.05747411494778,8.296571540424475,150.05747411494775,Blight
data\Blight\Corn_Blight (176).jpg,0.00032289145388835904,298.97613188976175,8.495251497630866,297.9761318897622,0.0003099487257936303,303.6118792237556,8.515461229530683,302.6118792237579,0.0004370849806152552,143.8965305118104,8.197728092789475,142.89653051181082,0.00028935633542417167,366.55874511748965,8.565875421837308,365.5587451174897,Blight
data\Blight\Corn_Blight (177).JPG,0.0006955922725322308,116.66886072834598,7.830235217509511,115.66886072834575,0.0006749648938568697,84.16101432202947,7.804071589072359,83.1610143220284,0.0006935279983841453,73.62143208661405,7.7666134730164575,72.62143208661381,0.0006262343109347303,167.79304358608718,7.939753084159674,166.7930435860869,Blight
data\Blight\Corn_Blight (178).jpg,0.000685418485094817,125.1170029527558,7.797722049631252,124.11700295275492,0.0005906079764295332,144.28315456630918,7.876297078547504,143.28315456630978,0.0006280804797937999,114.61724901574789,7.812649590484997,113.61724901574738,0.0005698137752528072,185.21334242668422,7.957306947853189,184.21334242668436,Blight
data\Blight\Corn_Blight (179).JPG,0.00039842383151561577,254.51470226377938,8.230485725414056,253.51470226377847,0.00037716325665147456,291.2024924049845,8.285881156308006,290.20249240498555,0.0004975033143425958,153.62217027558935,8.037391600791494,152.62217027559004,0.000379477353907855,284.3438526877044,8.277469350163699,283.34385268770603,Blight
data\Blight\Corn_Blight (180).JPG,0.0009089598867674793,145.1218626968501,7.939382822981135,144.1218626968497,0.000725513696051882,151.897575795152,8.02169159830911,150.89757579515182,0.0009684454183361718,45.464443897638084,7.5943011557287,44.464443897637594,0.0007295845083351099,154.71461342922737,8.027370636766962,153.7146134292273,Blight
data\Blight\Corn_Blight (181).JPG,0.00034036872272962123,216.39062500000034,8.421441083740909,215.39062499999923,0.00031845360981316053,209.66327732655273,8.449063395811423,208.6632773265538,0.00044208010779301683,88.12376968503852,8.11407850683799,87.12376968503905,0.00030431916527543955,253.4194928389833,8.489806317905419,252.41949283898532,Blight
data\Blight\Corn_Blight (182).JPG,0.00047302151489066223,176.3005044291338,8.264905551306756,175.30050442913353,0.00044569628478332825,175.60171120342184,8.283109857471473,174.60171120342187,0.00045619512625741767,167.5045521653542,8.25504238673145,166.50455216535408,0.000406464263855398,245.5961931923869,8.379887450968585,244.59619319238524,Blight
data\Blight\Corn_Blight (183).JPG,0.0005056355327554594,155.7026943897632,8.007194625937064,154.70269438976317,0.000521231186922642,117.56878913758061,7.943446806175693,116.56878913757878,0.0005449721592802757,91.09153543307048,7.872865956088333,90.09153543307025,0.00043805053820037754,209.85107570214967,8.124391187907417,208.85107570215123,Blight
data\Blight\Corn_Blight (184).JPG,0.0008446533006347865,96.49138779527468,7.678825878000117,95.49138779527506,0.0007378587514320345,96.07774815549837,7.749023580236921,95.07774815549635,0.001006705443586702,27.312007874016246,7.35800321108824,26.31200787401556,0.0007033952315780904,114.81164362328938,7.805902262050152,113.81164362328705,Blight
data\Blight\Corn_Blight (185).JPG,0.0003175349368276646,236.71628937007682,8.471777293178643,235.71628937007665,0.00031321613886324496,254.97575795151363,8.488998719101275,253.9757579515154,0.00046516365005384766,83.20724655511714,8.09768134668813,82.20724655511745,0.0003081420385668625,241.61008122015983,8.492066810751693,240.61008122016162,Blight
data\Blight\Corn_Blight (186).JPG,0.0008494194844835262,174.10433070866102,7.823115651449938,173.10433070866142,0.0007102183588705834,153.15022630045303,7.890484901592858,152.15022630045246,0.0007806305285462293,107.61841781495977,7.798381898618862,106.61841781495978,0.0006592717010841527,209.60946121892093,7.974376159107978,208.6094612189227,Blight
data\Blight\Corn_Blight (187).JPG,0.0004932725929905154,183.56034694881706,8.098061998114751,182.5603469488169,0.00046553140412369597,193.7482794965582,8.127058868776817,192.74827949655813,0.0006725371116758013,59.85113188976386,7.708835408583212,58.851131889763465,0.0004783857915411953,191.6725773451537,8.10847203497707,190.67257734515405,Blight
data\Blight\Corn_Blight (188).JPG,0.00041560971793817055,191.5529650590542,8.274280169268927,190.5529650590537,0.00041145956183655566,176.83197966395835,8.263425455663564,175.83197966395892,0.0004939499625093408,109.08009350393593,8.067753200255925,108.08009350393607,0.0003733134752523558,237.9087358174695,8.358208471585248,236.90873581747144,Blight
data\Blight\Corn_Blight (189).JPG,0.00046024420662120713,144.69641978346309,8.127711354660214,143.69641978346382,0.0004097720390864603,197.16572633145145,8.247327049215402,196.16572633145185,0.0006243227818487434,68.47194881889715,7.860434381629031,67.47194881889733,0.0004949669518657974,120.6927273854567,8.052978928192136,119.69272738545497,Blight
data\Blight\Corn_Blight (190).JPG,0.0006672297890494368,208.58692175196822,8.078960510217325,207.58692175196796,0.0005731484585915452,219.88219976439797,8.144036782009819,218.88219976439888,0.0007223786420229246,79.6262303149595,7.8281210727384885,78.62623031495984,0.0005689200416778923,224.88244776489324,8.155109797330681,223.88244776489523,Blight
data\Blight\Corn_Blight (191).JPG,0.0002744898067920967,210.71924212598384,8.5307946634922,209.71924212598321,0.00026821617286359046,226.19641639283057,8.554005328290947,225.1964163928323,0.00037672719388406103,79.16855314960532,8.175986871100525,78.16855314960586,0.0002705187380738428,212.09163618327048,8.536199040475267,211.0916361832719,Blight
data\Blight\Corn_Blight (192).JPG,0.00041492667213848824,122.53715551181068,8.195777130558318,121.53715551181028,0.0004063431773710631,113.06820013640181,8.187891319992403,112.06820013640035,0.0004467327660241152,102.32271161417265,8.11997341581222,101.32271161417181,0.0003748164852644187,188.82429164858317,8.31994938389362,187.82429164858297,Blight
data\Blight\Corn_Blight (193).JPG,0.00032652427365400524,175.65741879921174,8.333916336234203,174.65741879921146,0.0003113095072367875,202.06975013950068,8.375980208797607,201.06975013949923,0.0003561033733395472,99.91892224409452,8.204046018773962,98.9189222440935,0.00032096951787678843,155.99801599603336,8.333140507656426,154.9980159960316,Blight
data\Blight\Corn_Blight (194).JPG,0.000387126140463186,171.59879429133807,8.442295679864563,170.59879429133815,0.00035229439917611454,152.68361336722677,8.442370906219214,151.68361336722649,0.00040112195702904233,94.26845472440817,8.313492749091132,93.26845472440782,0.00031914168856542213,209.26139252278367,8.566536698445852,208.26139252278608,Blight
data\Blight\Corn_Blight (195).JPG,0.00034437806912721264,152.6627091535427,8.314324126519756,151.66270915354275,0.0003558443473759246,141.72248744497546,8.275120502306939,140.72248744497537,0.0004373271685996348,81.09270423228362,8.060768430032672,80.09270423228274,0.00032181712326716775,184.921631843264,8.383117557615327,183.9216318432627,Blight
data\Blight\Corn_Blight (196).JPG,0.0004317927947379183,127.80788631889727,8.172348096902294,126.80788631889673,0.00041796363585283245,146.35625271250555,8.204985127349747,145.3562527125058,0.0005230844201922933,72.09301181102335,7.956652933961059,71.09301181102333,0.00041533817335099503,138.48707297414646,8.194670817808118,137.4870729741463,Blight
